,"","Gender","",Age,,,,,,Age group,,
,"","","",,,,,,,,,
,"Total","Men","Women",16-24,25-34,35-44,45-54,55-64,65+,16-34,35-54,55+
,"","A","B",A,B,C,D,E,F,A,B,C
,"","","",,,,,,,,,
"" ,,
"Total",1017,478,539,136,245,205,164,123,144,381,369,267
"" ,,
" 5 or more days a week (260.00)",62,38,24,22,27,11,0,2,0,49,11,2
"",6%,8%,4%,16%,11%,5%,- ,2%,- ,13%,3%,1%
"",,B,,CDEF,CDEF,DF,,,,BC,,
" 3-4 days a week (182.00)",29,25,4,5,15,6,1,2,0,20,7,2
"",3%,5%,1%,4%,6%,3%,1%,2%,- ,5%,2%,1%
"",,B,,F,DF,F,,,,BC,,
" 2 days a week (104.00)",46,23,23,3,29,6,7,0,1,32,13,1
"",5%,5%,4%,2%,12%,3%,4%,- ,1%,8%,4%,0%
"",,,,,ACDEF,,E,,,BC,C,
"Once a week (52.00)",40,17,23,5,20,9,3,1,2,25,12,3
"",4%,4%,4%,4%,8%,4%,2%,1%,1%,7%,3%,1%
"",,,,,DEF,,,,,BC,,
"Once a fortnight (26.00)",44,26,18,5,11,11,13,1,3,16,24,4
"",4%,5%,3%,4%,4%,5%,8%,1%,2%,4%,7%,1%
"",,,,,,E,EF,,,,C,
"Once a month (12.00)",79,37,42,10,17,21,14,6,11,27,35,17
"",8%,8%,8%,7%,7%,10%,9%,5%,8%,7%,9%,6%
"",,,,,,,,,,,,
"Less often than once a month (6.00)",239,107,132,34,60,58,31,26,30,94,89,56
"",24%,22%,24%,25%,24%,28%,19%,21%,21%,25%,24%,21%
"",,,,,,D,,,,,,
"Not in the last 12 months (0.50)",217,97,120,18,28,41,47,39,44,46,88,83
"",21%,20%,22%,13%,11%,20%,29%,32%,31%,12%,24%,31%
"",,,,,,B,AB,ABC,ABC,,A,AB
"Never (0.00)",261,108,153,34,38,42,48,46,53,72,90,99
"",26%,23%,28%,25%,16%,20%,29%,37%,37%,19%,24%,37%
"",,,A,B,,,B,ABC,ABC,,,AB
" Net" ,,
"At least once a week",177,103,74,35,91,32,11,5,3,126,43,8
"",17%,22%,14%,26%,37%,16%,7%,4%,2%,33%,12%,3%
"",,B,,CDEF,ACDEF,DEF,,,,BC,C,
"Mean",31.36,40.83,22.97,56.36,59.88,29.03,10.86,9.83,4.31,58.62,20.95,6.85
"",,B,,CDEF,CDEF,DEF,F,,,BC,C,
"Standard Error",2.16,3.58,2.49,8.33,5.52,4.56,2.02,3.60,0.94,4.63,2.73,1.74
"#page",,
" JN1836 DMM October 15",,
"Absolutes/col percents",,
"QFREQ. London Overground trains:  How often do you use London Overground trains to get around London?",,
"Base - All respondents",,
"_______________________________________________________",,
"Proportions/Means: Columns Tested (5% risk level) - A/B",,
"",,
"","","","",,,,,,,,,
,"","","",,,,,,,,,
,"","Gender","",Age,,,,,,Age group,,
,"","","",,,,,,,,,
,"Total","Men","Women",16-24,25-34,35-44,45-54,55-64,65+,16-34,35-54,55+
,"","A","B",A,B,C,D,E,F,A,B,C
,"","","",,,,,,,,,
"" ,,
"Total",1017,478,539,136,245,205,164,123,144,381,369,267
"" ,,
" 5 or more days a week (260.00)",42,19,23,7,19,11,4,1,0,26,15,1
"",4%,4%,4%,5%,8%,5%,2%,1%,- ,7%,4%,0%
"",,,,EF,DEF,EF,,,,C,C,
" 3-4 days a week (182.00)",86,56,30,27,37,11,8,2,1,64,19,3
"",8%,12%,6%,20%,15%,5%,5%,2%,1%,17%,5%,1%
"",,B,,CDEF,CDEF,F,F,,,BC,C,
" 2 days a week (104.00)",53,33,20,6,25,8,7,5,2,31,15,7
"",5%,7%,4%,4%,10%,4%,4%,4%,1%,8%,4%,3%
"",,B,,,ACDEF,,,,,BC,,
"Once a week (52.00)",68,32,36,6,26,19,10,4,3,32,29,7
"",7%,7%,7%,4%,11%,9%,6%,3%,2%,8%,8%,3%
"",,,,,AEF,EF,,,,C,C,
"Once a fortnight (26.00)",73,36,37,7,16,15,18,7,10,23,33,17
"",7%,8%,7%,5%,7%,7%,11%,6%,7%,6%,9%,6%
"",,,,,,,,,,,,
"Once a month (12.00)",134,63,71,18,37,35,15,14,15,55,50,29
"",13%,13%,13%,13%,15%,17%,9%,11%,10%,14%,14%,11%
"",,,,,,D,,,,,,
"Less often than once a month (6.00)",236,97,139,35,46,55,36,27,37,81,91,64
"",23%,20%,26%,26%,19%,27%,22%,22%,26%,21%,25%,24%
"",,,A,,,B,,,,,,
"Not in the last 12 months (0.50)",163,78,85,13,23,26,34,27,40,36,60,67
"",16%,16%,16%,10%,9%,13%,21%,22%,28%,9%,16%,25%
"",,,,,,,ABC,ABC,ABC,,A,AB
"Never (0.00)",162,64,98,17,16,25,32,36,36,33,57,72
"",16%,13%,18%,13%,7%,12%,20%,29%,25%,9%,15%,27%
"",,,A,B,,B,B,ABC,ABC,,A,AB
" Net" ,,
"At least once a week",249,140,109,46,107,49,29,12,6,153,78,18
"",24%,29%,20%,34%,44%,24%,18%,10%,4%,40%,21%,7%
"",,B,,CDEF,CDEF,EF,F,,,BC,C,
"Mean",39.94,47.16,33.55,60.92,68.46,38.22,28.20,15.26,8.53,65.77,33.77,11.63
"",,B,,CDEF,CDEF,EF,EF,,,BC,C,
"Standard Error",2.18,3.35,2.81,7.20,5.36,4.80,4.42,3.44,1.74,4.30,3.32,1.85
"#page",,
" JN1836 DMM October 15",,
"Absolutes/col percents",,
"QFREQ. National Rail trains: How often do you use National Rail trains to get around London?",,
"Base - All respondents",,
"_______________________________________________________",,
"Proportions/Means: Columns Tested (5% risk level) - A/B",,
"",,
"","","","",,,,,,,,,
,"","","",,,,,,,,,
,"","Gender","",Age,,,,,,Age group,,
,"","","",,,,,,,,,
,"Total","Men","Women",16-24,25-34,35-44,45-54,55-64,65+,16-34,35-54,55+
,"","A","B",A,B,C,D,E,F,A,B,C
,"","","",,,,,,,,,
"" ,,
"Total",1017,478,539,136,245,205,164,123,144,381,369,267
"" ,,
" 5 or more days a week (260.00)",82,47,35,24,30,14,10,3,1,54,24,4
"",8%,10%,6%,18%,12%,7%,6%,2%,1%,14%,7%,1%
"",,,,CDEF,DEF,F,F,,,BC,C,
" 3-4 days a week (182.00)",59,41,18,10,25,8,8,4,4,35,16,8
"",6%,9%,3%,7%,10%,4%,5%,3%,3%,9%,4%,3%
"",,B,,,CEF,,,,,BC,,
" 2 days a week (104.00)",57,29,28,9,20,7,11,2,8,29,18,10
"",6%,6%,5%,7%,8%,3%,7%,2%,6%,8%,5%,4%
"",,,,E,CE,,E,,,C,,
"Once a week (52.00)",78,43,35,12,26,20,6,6,8,38,26,14
"",8%,9%,6%,9%,11%,10%,4%,5%,6%,10%,7%,5%
"",,,,,D,D,,,,C,,
"Once a fortnight (26.00)",80,36,44,11,28,8,13,9,11,39,21,20
"",8%,8%,8%,8%,11%,4%,8%,7%,8%,10%,6%,7%
"",,,,,C,,,,,B,,
"Once a month (12.00)",120,44,76,19,31,27,16,11,16,50,43,27
"",12%,9%,14%,14%,13%,13%,10%,9%,11%,13%,12%,10%
"",,,A,,,,,,,,,
"Less often than once a month (6.00)",265,118,147,23,46,70,47,35,44,69,117,79
"",26%,25%,27%,17%,19%,34%,29%,28%,31%,18%,32%,30%
"",,,,,,AB,AB,AB,AB,,A,A
"Not in the last 12 months (0.50)",150,66,84,8,22,29,30,27,34,30,59,61
"",15%,14%,16%,6%,9%,14%,18%,22%,24%,8%,16%,23%
"",,,,,,A,AB,AB,ABC,,A,AB
"Never (0.00)",126,54,72,20,17,22,23,26,18,37,45,44
"",12%,11%,13%,15%,7%,11%,14%,21%,13%,10%,12%,16%
"",,,,B,,,B,BC,,,,A
" Net" ,,
"At least once a week",276,160,116,55,101,49,35,15,21,156,84,36
"",27%,33%,22%,40%,41%,24%,21%,12%,15%,41%,23%,13%
"",,B,,CDEF,CDEF,EF,E,,,BC,C,
"Mean",46.44,56.78,37.27,75.56,70.08,38.20,38.65,21.28,20.80,72.03,38.40,21.02
"",,B,,CDEF,CDEF,EF,EF,,,BC,C,
"Standard Error",2.45,3.90,3.03,8.47,5.73,5.02,5.62,4.66,3.53,4.76,3.74,2.87
"#page",,
" JN1836 DMM October 15",,
"Absolutes/col percents",,
"QFREQ. Tram:  How often do you use trams to get around London?",,
"Base - All respondents",,
"_______________________________________________________",,
"Proportions/Means: Columns Tested (5% risk level) - A/B",,
"",,
"","","","",,,,,,,,,
,"","","",,,,,,,,,
,"","Gender","",Age,,,,,,Age group,,
,"","","",,,,,,,,,
,"Total","Men","Women",16-24,25-34,35-44,45-54,55-64,65+,16-34,35-54,55+
,"","A","B",A,B,C,D,E,F,A,B,C
,"","","",,,,,,,,,
"" ,,
"Total",1017,478,539,136,245,205,164,123,144,381,369,267
"" ,,
" 5 or more days a week (260.00)",19,16,3,7,4,3,3,1,1,11,6,2
"",2%,3%,1%,5%,2%,1%,2%,1%,1%,3%,2%,1%
"",,B,,CEF,,,,,,,,
" 3-4 days a week (182.00)",62,37,25,21,31,7,2,1,0,52,9,1
"",6%,8%,5%,15%,13%,3%,1%,1%,- ,14%,2%,0%
"",,B,,CDEF,CDEF,F,,,,BC,C,
" 2 days a week (104.00)",26,13,13,3,12,6,2,2,1,15,8,3
"",3%,3%,2%,2%,5%,3%,1%,2%,1%,4%,2%,1%
"",,,,,DF,,,,,C,,
"Once a week (52.00)",25,17,8,3,10,2,6,2,2,13,8,4
"",2%,4%,1%,2%,4%,1%,4%,2%,1%,3%,2%,1%
"",,B,,,C,,,,,,,
"Once a fortnight (26.00)",29,19,10,8,10,2,6,0,3,18,8,3
"",3%,4%,2%,6%,4%,1%,4%,- ,2%,5%,2%,1%
"",,B,,CE,CE,,E,,,C,,
"Once a month (12.00)",29,7,22,5,10,3,6,2,3,15,9,5
"",3%,1%,4%,4%,4%,1%,4%,2%,2%,4%,2%,2%
"",,,A,,,,,,,,,
"Less often than once a month (6.00)",128,66,62,16,36,34,18,11,13,52,52,24
"",13%,14%,12%,12%,15%,17%,11%,9%,9%,14%,14%,9%
"",,,,,,F,,,,,,
"Not in the last 12 months (0.50)",185,90,95,16,36,46,33,20,34,52,79,54
"",18%,19%,18%,12%,15%,22%,20%,16%,24%,14%,21%,20%
"",,,,,,AB,,,AB,,A,A
"Never (0.00)",514,213,301,57,96,102,88,84,87,153,190,171
"",51%,45%,56%,42%,39%,50%,54%,68%,60%,40%,51%,64%
"",,,A,,,B,AB,ABCD,AB,,A,AB
" Net" ,,
"At least once a week",132,83,49,34,57,18,13,6,4,91,31,10
"",13%,17%,9%,25%,23%,9%,8%,5%,3%,24%,8%,4%
"",,B,,CDEF,CDEF,F,F,,,BC,C,
"Mean",21.82,29.60,14.92,47.66,37.00,15.11,12.30,6.94,4.70,40.80,13.86,5.73
"",,B,,CDEF,CDEF,F,,,,BC,C,
"Standard Error",1.77,3.03,1.93,7.03,4.34,3.32,3.28,2.86,2.01,3.76,2.35,1.70
"#page",,
" JN1836 DMM October 15",,
"Absolutes/col percents",,
"QFREQ. Motorbike/ moped/ scooter:  Typically, how often do you use a motorbike/ moped or scooter to get around London?",,
"Base - All respondents",,
"_______________________________________________________",,
"Proportions/Means: Columns Tested (5% risk level) - A/B",,
"",,
"","","","",,,,,,,,,
,"","","",,,,,,,,,
,"","Gender","",Age,,,,,,Age group,,
,"","","",,,,,,,,,
,"Total","Men","Women",16-24,25-34,35-44,45-54,55-64,65+,16-34,35-54,55+
,"","A","B",A,B,C,D,E,F,A,B,C
,"","","",,,,,,,,,
"" ,,
"Total",1017,478,539,136,245,205,164,123,144,381,369,267
"" ,,
" 5 or more days a week (260.00)",38,22,16,18,17,2,0,1,0,35,2,1
"",4%,5%,3%,13%,7%,1%,- ,1%,- ,9%,1%,0%
"",,,,BCDEF,CDEF,,,,,BC,,
" 3-4 days a week (182.00)",24,17,7,8,11,5,0,0,0,19,5,0
"",2%,4%,1%,6%,4%,2%,- ,- ,- ,5%,1%,- 
"",,B,,DEF,DEF,D,,,,BC,,
" 2 days a week (104.00)",24,12,12,1,15,7,1,0,0,16,8,0
"",2%,3%,2%,1%,6%,3%,1%,- ,- ,4%,2%,- 
"",,,,,ADEF,EF,,,,C,C,
"Once a week (52.00)",26,19,7,2,11,10,3,0,0,13,13,0
"",3%,4%,1%,1%,4%,5%,2%,- ,- ,3%,4%,- 
"",,B,,,EF,EF,,,,C,C,
"Once a fortnight (26.00)",11,7,4,3,5,0,3,0,0,8,3,0
"",1%,1%,1%,2%,2%,- ,2%,- ,- ,2%,1%,- 
"",,,,C,C,,,,,C,,
"Once a month (12.00)",12,7,5,4,5,3,0,0,0,9,3,0
"",1%,1%,1%,3%,2%,1%,- ,- ,- ,2%,1%,- 
"",,,,DF,,,,,,C,,
"Less often than once a month (6.00)",37,19,18,4,24,3,4,1,1,28,7,2
"",4%,4%,3%,3%,10%,1%,2%,1%,1%,7%,2%,1%
"",,,,,ACDEF,,,,,BC,,
"Not in the last 12 months (0.50)",84,40,44,14,22,17,14,8,9,36,31,17
"",8%,8%,8%,10%,9%,8%,9%,7%,6%,9%,8%,6%
"",,,,,,,,,,,,
"Never (0.00)",761,335,426,82,135,158,139,113,134,217,297,247
"",75%,70%,79%,60%,55%,77%,85%,92%,93%,57%,80%,93%
"",,,A,,,AB,AB,ABC,ABCD,,A,AB
" Net" ,,
"At least once a week",112,70,42,29,54,24,4,1,0,83,28,1
"",11%,15%,8%,21%,22%,12%,2%,1%,- ,22%,8%,0%
"",,B,,CDEF,CDEF,DEF,,,,BC,C,
"Mean",18.48,23.95,13.62,47.80,36.32,13.37,2.25,2.20,0.07,40.42,8.43,1.05
"",,B,,CDEF,CDEF,DEF,F,,,BC,C,
"Standard Error",1.80,2.93,2.17,8.05,4.82,2.96,0.87,2.11,0.04,4.23,1.71,0.97
"#page",,
" JN1836 DMM October 15",,
"Absolutes/col percents",,
"QFREQ. Bicycle:  How often do you use a bicycle to get around London?",,
"Base - All respondents",,
"_______________________________________________________",,
"Proportions/Means: Columns Tested (5% risk level) - A/B",,
"",,
"","","","",,,,,,,,,
,"","","",,,,,,,,,
,"","Gender","",Age,,,,,,Age group,,
,"","","",,,,,,,,,
,"Total","Men","Women",16-24,25-34,35-44,45-54,55-64,65+,16-34,35-54,55+
,"","A","B",A,B,C,D,E,F,A,B,C
,"","","",,,,,,,,,
"" ,,
"Total",1017,478,539,136,245,205,164,123,144,381,369,267
"" ,,
" 5 or more days a week (260.00)",31,18,13,8,10,5,4,2,2,18,9,4
"",3%,4%,2%,6%,4%,2%,2%,2%,1%,5%,2%,1%
"",,,,F,,,,,,C,,
" 3-4 days a week (182.00)",74,51,23,22,27,10,10,2,3,49,20,5
"",7%,11%,4%,16%,11%,5%,6%,2%,2%,13%,5%,2%
"",,B,,CDEF,CEF,,,,,BC,C,
" 2 days a week (104.00)",67,41,26,8,28,19,11,1,0,36,30,1
"",7%,9%,5%,6%,11%,9%,7%,1%,- ,9%,8%,0%
"",,B,,EF,EF,EF,EF,,,C,C,
"Once a week (52.00)",49,37,12,4,19,17,6,2,1,23,23,3
"",5%,8%,2%,3%,8%,8%,4%,2%,1%,6%,6%,1%
"",,B,,,EF,AEF,,,,C,C,
"Once a fortnight (26.00)",27,12,15,3,11,5,5,0,3,14,10,3
"",3%,3%,3%,2%,4%,2%,3%,- ,2%,4%,3%,1%
"",,,,,E,,,,,C,,
"Once a month (12.00)",27,15,12,9,7,5,4,2,0,16,9,2
"",3%,3%,2%,7%,3%,2%,2%,2%,- ,4%,2%,1%
"",,,,EF,F,,,,,C,,
"Less often than once a month (6.00)",53,22,31,9,20,9,6,4,5,29,15,9
"",5%,5%,6%,7%,8%,4%,4%,3%,3%,8%,4%,3%
"",,,,,,,,,,BC,,
"Not in the last 12 months (0.50)",129,70,59,18,30,28,20,15,18,48,48,33
"",13%,15%,11%,13%,12%,14%,12%,12%,13%,13%,13%,12%
"",,,,,,,,,,,,
"Never (0.00)",560,212,348,55,93,107,98,95,112,148,205,207
"",55%,44%,65%,40%,38%,52%,60%,77%,78%,39%,56%,78%
"",,,A,,,AB,AB,ABCD,ABCD,,A,AB
" Net" ,,
"At least once a week",221,147,74,42,84,51,31,7,6,126,82,13
"",22%,31%,14%,31%,34%,25%,19%,6%,4%,33%,22%,5%
"",,B,,DEF,CDEF,EF,EF,,,BC,C,
"Mean",31.91,43.53,21.60,54.21,48.65,30.43,27.68,9.33,8.58,50.64,29.21,8.92
"",,B,,CDEF,CDEF,EF,EF,,,BC,C,
"Standard Error",2.06,3.35,2.43,7.27,4.76,4.19,4.80,3.72,3.33,4.01,3.15,2.48
"#page",,
" JN1836 DMM October 15",,
"Absolutes/col percents",,
"QFREQ. Black cab/ Taxi:  How often do you use Black cabs/Taxis to get around London?",,
"Base - All respondents",,
"_______________________________________________________",,
"Proportions/Means: Columns Tested (5% risk level) - A/B",,
"",,
"","","","",,,,,,,,,
,"","","",,,,,,,,,
,"","Gender","",Age,,,,,,Age group,,
,"","","",,,,,,,,,
,"Total","Men","Women",16-24,25-34,35-44,45-54,55-64,65+,16-34,35-54,55+
,"","A","B",A,B,C,D,E,F,A,B,C
,"","","",,,,,,,,,
"" ,,
"Total",1017,478,539,136,245,205,164,123,144,381,369,267
"" ,,
" 5 or more days a week (260.00)",38,24,14,20,17,1,0,0,0,37,1,0
"",4%,5%,3%,15%,7%,0%,- ,- ,- ,10%,0%,- 
"",,B,,BCDEF,CDEF,,,,,BC,,
" 3-4 days a week (182.00)",23,14,9,5,12,5,1,0,0,17,6,0
"",2%,3%,2%,4%,5%,2%,1%,- ,- ,4%,2%,- 
"",,,,EF,DEF,,,,,BC,C,
" 2 days a week (104.00)",34,16,18,5,14,10,2,1,2,19,12,3
"",3%,3%,3%,4%,6%,5%,1%,1%,1%,5%,3%,1%
"",,,,,DEF,E,,,,C,,
"Once a week (52.00)",44,27,17,3,25,10,5,0,1,28,15,1
"",4%,6%,3%,2%,10%,5%,3%,- ,1%,7%,4%,0%
"",,,,,ACDEF,EF,,,,C,C,
"Once a fortnight (26.00)",59,37,22,9,22,11,12,3,2,31,23,5
"",6%,8%,4%,7%,9%,5%,7%,2%,1%,8%,6%,2%
"",,B,,F,EF,,F,,,C,C,
"Once a month (12.00)",67,33,34,11,14,18,12,3,9,25,30,12
"",7%,7%,6%,8%,6%,9%,7%,2%,6%,7%,8%,4%
"",,,,E,,E,,,,,,
"Less often than once a month (6.00)",186,79,107,20,42,41,40,18,25,62,81,43
"",18%,17%,20%,15%,17%,20%,24%,15%,17%,16%,22%,16%
"",,,,,,,AE,,,,A,
"Not in the last 12 months (0.50)",244,113,131,14,45,47,43,39,56,59,90,95
"",24%,24%,24%,10%,18%,23%,26%,32%,39%,15%,24%,36%
"",,,,,A,A,A,AB,ABCD,,A,AB
"Never (0.00)",322,135,187,49,54,62,49,59,49,103,111,108
"",32%,28%,35%,36%,22%,30%,30%,48%,34%,27%,30%,40%
"",,,A,B,,B,,BCDF,B,,,AB
" Net" ,,
"At least once a week",139,81,58,33,68,26,8,1,3,101,34,4
"",14%,17%,11%,24%,28%,13%,5%,1%,2%,27%,9%,1%
"",,B,,CDEF,CDEF,DEF,,,,BC,C,
"Mean",23.07,28.75,18.04,53.52,42.34,17.08,8.34,2.81,4.15,46.33,13.20,3.53
"",,B,,CDEF,CDEF,DEF,EF,,,BC,C,
"Standard Error",1.80,2.94,2.14,8.08,4.74,2.77,1.60,0.93,1.11,4.20,1.71,0.74
"#page",,
" JN1836 DMM October 15",,
"Absolutes/col percents",,
"QFREQ. Minicab (not black cab):  How often do you use Minicabs to get around London?",,
"Base - All respondents",,
"_______________________________________________________",,
"Proportions/Means: Columns Tested (5% risk level) - A/B",,
"",,
"","","","",,,,,,,,,
,"","","",,,,,,,,,
,"","Gender","",Age,,,,,,Age group,,
,"","","",,,,,,,,,
,"Total","Men","Women",16-24,25-34,35-44,45-54,55-64,65+,16-34,35-54,55+
,"","A","B",A,B,C,D,E,F,A,B,C
,"","","",,,,,,,,,
"" ,,
"Total",1017,478,539,136,245,205,164,123,144,381,369,267
"" ,,
" 5 or more days a week (260.00)",14,12,2,6,6,2,0,0,0,12,2,0
"",1%,3%,0%,4%,2%,1%,- ,- ,- ,3%,1%,- 
"",,B,,CDEF,D,,,,,BC,,
" 3-4 days a week (182.00)",46,27,19,19,20,7,0,0,0,39,7,0
"",5%,6%,4%,14%,8%,3%,- ,- ,- ,10%,2%,- 
"",,,,CDEF,CDEF,DEF,,,,BC,C,
" 2 days a week (104.00)",27,13,14,3,18,2,1,2,1,21,3,3
"",3%,3%,3%,2%,7%,1%,1%,2%,1%,6%,1%,1%
"",,,,,ACDEF,,,,,BC,,
"Once a week (52.00)",56,31,25,6,27,13,6,2,2,33,19,4
"",6%,6%,5%,4%,11%,6%,4%,2%,1%,9%,5%,1%
"",,,,,ADEF,EF,,,,C,C,
"Once a fortnight (26.00)",65,34,31,10,23,16,9,4,3,33,25,7
"",6%,7%,6%,7%,9%,8%,5%,3%,2%,9%,7%,3%
"",,,,F,EF,F,,,,C,C,
"Once a month (12.00)",86,39,47,16,24,21,12,5,8,40,33,13
"",8%,8%,9%,12%,10%,10%,7%,4%,6%,10%,9%,5%
"",,,,E,,E,,,,C,,
"Less often than once a month (6.00)",228,91,137,25,50,46,46,22,39,75,92,61
"",22%,19%,25%,18%,20%,22%,28%,18%,27%,20%,25%,23%
"",,,A,,,,E,,,,,
"Not in the last 12 months (0.50)",220,109,111,13,37,48,38,40,44,50,86,84
"",22%,23%,21%,10%,15%,23%,23%,33%,31%,13%,23%,31%
"",,,,,,AB,AB,AB,AB,,A,AB
"Never (0.00)",275,122,153,38,40,50,52,48,47,78,102,95
"",27%,26%,28%,28%,16%,24%,32%,39%,33%,20%,28%,36%
"",,,,B,,B,B,BC,B,,A,AB
" Net" ,,
"At least once a week",143,83,60,34,71,24,7,4,3,105,31,7
"",14%,17%,11%,25%,29%,12%,4%,3%,2%,28%,8%,3%
"",,B,,CDEF,CDEF,DEF,,,,BC,C,
"Mean",21.57,27.09,16.66,45.96,39.51,17.79,6.64,5.11,4.43,41.81,12.83,4.74
"",,B,,CDEF,CDEF,DEF,,,,BC,C,
"Standard Error",1.56,2.66,1.73,6.63,4.04,2.99,1.05,1.37,0.93,3.51,1.75,0.81
"#page",,
" JN1836 DMM October 15",,
"Absolutes/col percents",,
"QFREQ. Public transport:  How often do you use Public transport to get around London?",,
"Base - All respondents",,
"_______________________________________________________",,
"Proportions/Means: Columns Tested (5% risk level) - A/B",,
"",,
"","","","",,,,,,,,,
,"","","",,,,,,,,,
,"","Gender","",Age,,,,,,Age group,,
,"","","",,,,,,,,,
,"Total","Men","Women",16-24,25-34,35-44,45-54,55-64,65+,16-34,35-54,55+
,"","A","B",A,B,C,D,E,F,A,B,C
,"","","",,,,,,,,,
"" ,,
"Total",1017,478,539,136,245,205,164,123,144,381,369,267
"" ,,
" 5 or more days a week (260.00)",382,189,193,74,126,85,50,24,23,200,135,47
"",38%,40%,36%,54%,51%,41%,30%,20%,16%,52%,37%,18%
"",,,,CDEF,CDEF,DEF,EF,,,BC,C,
" 3-4 days a week (182.00)",193,97,96,24,50,36,34,17,32,74,70,49
"",19%,20%,18%,18%,20%,18%,21%,14%,22%,19%,19%,18%
"",,,,,,,,,,,,
" 2 days a week (104.00)",129,64,65,13,24,19,21,25,27,37,40,52
"",13%,13%,12%,10%,10%,9%,13%,20%,19%,10%,11%,19%
"",,,,,,,,ABC,ABC,,,AB
"Once a week (52.00)",91,38,53,8,13,18,17,16,19,21,35,35
"",9%,8%,10%,6%,5%,9%,10%,13%,13%,6%,9%,13%
"",,,,,,,,AB,AB,,A,A
"Once a fortnight (26.00)",53,24,29,6,7,7,10,10,13,13,17,23
"",5%,5%,5%,4%,3%,3%,6%,8%,9%,3%,5%,9%
"",,,,,,,,B,BC,,,AB
"Once a month (12.00)",60,21,39,4,10,18,12,9,7,14,30,16
"",6%,4%,7%,3%,4%,9%,7%,7%,5%,4%,8%,6%
"",,,,,,AB,,,,,A,
"Less often than once a month (6.00)",65,30,35,5,9,11,11,12,17,14,22,29
"",6%,6%,6%,4%,4%,5%,7%,10%,12%,4%,6%,11%
"",,,,,,,,B,ABC,,,AB
"Not in the last 12 months (0.50)",24,7,17,1,6,4,5,3,5,7,9,8
"",2%,1%,3%,1%,2%,2%,3%,2%,3%,2%,2%,3%
"",,,,,,,,,,,,
"Never (0.00)",20,8,12,1,0,7,4,7,1,1,11,8
"",2%,2%,2%,1%,- ,3%,2%,6%,1%,0%,3%,3%
"",,,,,,B,B,ABF,,,A,A
" Net" ,,
"At least once a week",795,388,407,119,213,158,122,82,101,332,280,183
"",78%,81%,76%,88%,87%,77%,74%,67%,70%,87%,76%,69%
"",,B,,CDEF,CDEF,E,,,,BC,C,
"Mean",152.50,160.01,145.84,188.31,185.27,156.24,138.59,107.38,111.99,186.36,148.40,109.87
"",,B,,CDEF,CDEF,EF,EF,,,BC,C,
"Standard Error",3.15,4.48,4.41,7.89,5.88,7.25,7.83,8.52,7.51,4.71,5.33,5.63
"#page",,
" JN1836 DMM October 15",,
"Absolutes/col percents",,
"QFREQ2. Commute: How often do you commute in London?",,
"Base - All respondents",,
"_______________________________________________________",,
"Proportions/Means: Columns Tested (5% risk level) - A/B",,
"",,
"","","","",,,,,,,,,
,"","","",,,,,,,,,
,"","Gender","",Age,,,,,,Age group,,
,"","","",,,,,,,,,
,"Total","Men","Women",16-24,25-34,35-44,45-54,55-64,65+,16-34,35-54,55+
,"","A","B",A,B,C,D,E,F,A,B,C
,"","","",,,,,,,,,
"" ,,
"Total",1017,478,539,136,245,205,164,123,144,381,369,267
"" ,,
" 5 or more days a week (260.00)",378,200,178,55,129,104,61,24,5,184,165,29
"",37%,42%,33%,40%,53%,51%,37%,20%,3%,48%,45%,11%
"",,B,,EF,ADEF,DEF,EF,F,,C,C,
" 3-4 days a week (182.00)",141,71,70,26,45,25,26,15,4,71,51,19
"",14%,15%,13%,19%,18%,12%,16%,12%,3%,19%,14%,7%
"",,,,F,F,F,F,F,,C,C,
" 2 days a week (104.00)",49,18,31,4,16,8,11,4,6,20,19,10
"",5%,4%,6%,3%,7%,4%,7%,3%,4%,5%,5%,4%
"",,,,,,,,,,,,
"Once a week (52.00)",53,26,27,10,16,8,13,4,2,26,21,6
"",5%,5%,5%,7%,7%,4%,8%,3%,1%,7%,6%,2%
"",,,,F,F,,F,,,C,C,
"Once a fortnight (26.00)",14,6,8,4,3,6,0,1,0,7,6,1
"",1%,1%,1%,3%,1%,3%,- ,1%,- ,2%,2%,0%
"",,,,DF,,DF,,,,,,
"Once a month (12.00)",26,11,15,5,5,6,6,2,2,10,12,4
"",3%,2%,3%,4%,2%,3%,4%,2%,1%,3%,3%,1%
"",,,,,,,,,,,,
"Less often than once a month (6.00)",29,12,17,4,6,9,3,2,5,10,12,7
"",3%,3%,3%,3%,2%,4%,2%,2%,3%,3%,3%,3%
"",,,,,,,,,,,,
"Not in the last 12 months (0.50)",59,24,35,4,7,10,10,13,15,11,20,28
"",6%,5%,6%,3%,3%,5%,6%,11%,10%,3%,5%,10%
"",,,,,,,,AB,ABC,,,AB
"Never (0.00)",268,110,158,24,18,29,34,58,105,42,63,163
"",26%,23%,29%,18%,7%,14%,21%,47%,73%,11%,17%,61%
"",,,A,B,,B,B,ABCD,ABCDE,,A,AB
" Net" ,,
"At least once a week",621,315,306,95,206,145,111,47,17,301,256,64
"",61%,66%,57%,70%,84%,71%,68%,38%,12%,79%,69%,24%
"",,B,,EF,ACDEF,EF,EF,F,,BC,C,
"Mean",130.46,143.34,119.03,148.22,181.24,161.59,137.24,78.56,19.57,169.45,150.76,46.74
"",,B,,EF,ADEF,DEF,EF,F,,BC,C,
